1641412999,2.875,2.75,1.687,2.625,2.875
1641413094,2.875,2.687,1.75,2.625,2.875
1641413188,2.875,2.687,1.75,2.562,2.812
1641413283,2.875,2.75,1.812,2.562,2.875
1641413377,2.875,2.687,1.75,2.562,2.812
1641413472,2.812,2.687,1.812,2.562,2.812
1641413566,2.812,2.687,1.625,2.562,2.812
1641413661,2.812,2.687,1.562,2.562,2.812
1641413755,2.812,2.687,1.562,2.562,2.812
1641413850,2.812,2.625,1.562,2.5,2.812
1641413944,2.812,2.687,1.625,2.437,2.812
1641414038,2.812,2.687,1.625,2.5,2.75
1641414133,2.812,2.687,1.687,2.5,2.812
1641414227,2.812,2.687,1.687,2.5,2.75
1641414322,2.812,2.687,1.687,2.5,2.75
1641414416,2.812,2.687,1.687,2.5,2.75
1641414511,2.812,2.687,1.75,2.5,2.75
1641414605,2.812,2.687,1.75,2.5,2.75
1641414700,2.812,2.687,1.75,2.437,2.75
1641414794,2.75,2.625,1.75,2.437,2.75
1641414889,2.75,2.625,1.75,2.437,2.75
1641414983,2.75,2.625,1.75,2.437,2.75
1641415078,2.75,2.625,1.75,2.437,2.687
1641415172,2.75,2.625,1.812,2.437,2.687
1641415267,2.75,2.625,1.812,2.437,2.687
1641415361,2.75,2.625,1.812,2.437,2.687
1641415456,2.75,2.625,1.875,2.437,2.687
1641415550,2.75,2.625,1.812,2.437,2.687
1641415645,2.75,2.625,1.875,2.437,2.687
1641415739,2.75,2.625,1.937,2.437,2.687
1641415834,2.75,2.625,1.937,2.437,2.687
1641415928,2.75,2.625,2.0,2.437,2.687
1641416023,2.75,2.625,2.062,2.437,2.687
1641416117,2.75,2.625,2.062,2.437,2.687
1641416211,2.75,2.625,2.125,2.437,2.687
1641416306,2.75,2.625,2.062,2.437,2.687
1641416400,2.75,2.562,2.062,2.437,2.687
1641416495,2.75,2.562,2.062,2.437,2.687
1641416589,2.75,2.625,2.062,2.5,2.687
1641416684,2.75,2.625,2.125,2.437,2.687
1641416778,2.75,2.687,2.125,2.5,2.75
1641416873,2.75,2.687,1.75,2.5,2.75
1641416967,2.75,2.687,1.625,2.5,2.75
1641417062,2.75,2.687,1.437,2.5,2.75
1641417156,2.75,2.687,1.687,2.5,2.75
1641417251,2.75,2.687,1.875,2.5,2.75
1641417345,2.75,2.687,2.0,2.5,2.75
1641417440,2.75,2.625,2.0,2.5,2.75
1641417534,2.75,2.625,2.0,2.5,2.75
1641417629,2.75,2.625,2.0,2.5,2.75
1641417723,2.75,2.687,1.937,2.5,2.75
1641417818,2.75,2.625,2.0,2.5,2.75
1641417912,2.75,2.687,2.062,2.5,2.75
1641418007,2.75,2.687,2.0,2.562,2.75
1641418101,2.75,2.687,2.0,2.5,2.75
1641418196,2.75,2.687,2.062,2.5,2.75
1641418290,2.75,2.687,2.0,2.5,2.75
1641418385,2.75,2.625,2.0,2.437,2.75
1641418479,2.75,2.625,1.937,2.437,2.75
1641418573,2.75,2.625,1.875,2.5,2.687
1641418668,2.75,2.625,1.875,2.5,2.687
1641418762,2.75,2.625,1.875,2.437,2.687
1641418857,2.687,2.625,1.937,2.437,2.75
1641418951,2.75,2.625,2.0,2.437,2.687
1641419046,2.687,2.562,2.062,2.437,2.687
1641419140,2.75,2.625,2.125,2.437,2.687
1641419235,2.687,2.625,2.062,2.437,2.687
1641419329,2.687,2.625,2.0,2.5,2.687
1641419424,2.687,2.625,2.0,2.437,2.687
1641419518,2.687,2.562,2.0,2.437,2.687
1641419613,2.75,2.625,2.062,2.5,2.687
1641419707,2.75,2.625,2.062,2.5,2.75
1641419802,2.75,2.625,2.062,2.5,2.687
1641419896,2.75,2.687,2.062,2.5,2.75
1641419991,2.75,2.625,2.125,2.5,2.75
1641420085,2.75,2.687,2.187,2.5,2.75
1641420180,2.75,2.625,2.187,2.5,2.75
1641420274,2.75,2.687,2.25,2.5,2.75
1641420369,2.75,2.625,2.187,2.5,2.75
1641420463,2.75,2.687,2.25,2.562,2.75
1641420558,2.812,2.625,2.187,2.562,2.812
1641420652,2.75,2.687,2.187,2.5,2.75
1641420746,2.812,2.687,2.187,2.5,2.75
1641420841,2.812,2.687,2.187,2.5,2.75
1641420935,2.75,2.625,2.125,2.5,2.75
1641421030,2.812,2.687,2.125,2.5,2.75
1641421124,2.812,2.625,2.187,2.5,2.75
1641421219,2.75,2.625,2.25,2.5,2.75
1641421313,2.75,2.625,2.25,2.5,2.75
1641421408,2.75,2.687,2.312,2.5,2.75
1641421502,2.75,2.687,2.375,2.562,2.812
1641421597,2.812,2.687,2.375,2.562,2.812
1641421691,2.812,2.687,2.375,2.562,2.812
1641421786,2.812,2.687,2.312,2.562,2.812
1641421880,2.812,2.687,2.25,2.562,2.812
1641421975,2.812,2.687,2.312,2.562,2.812
1641422069,2.812,2.687,2.312,2.562,2.812
1641422164,2.812,2.687,2.375,2.562,2.812
1641422258,2.812,2.75,2.437,2.562,2.812
1641422353,2.812,2.75,2.437,2.625,2.875
1641422447,2.812,2.75,2.5,2.625,2.875
1641422542,2.875,2.75,2.5,2.625,2.875
1641422636,2.812,2.75,2.562,2.625,2.875
1641422730,2.875,2.812,2.562,2.687,2.875
1641422825,2.875,2.812,2.562,2.687,2.937
1641422920,2.875,2.812,2.562,2.687,2.937
1641423014,2.937,2.75,2.5,2.687,2.937
1641423109,2.875,2.812,2.562,2.687,2.937
1641423203,2.937,2.812,2.5,2.687,2.937
1641423298,2.937,2.812,2.437,2.687,2.937
1641423392,2.937,2.75,2.375,2.687,2.937
1641423486,2.875,2.75,2.187,2.687,2.937
1641423581,2.875,2.75,1.937,2.625,2.937
1641423675,2.875,2.75,1.812,2.625,2.875
1641423770,2.875,2.75,1.812,2.625,2.875
1641423864,2.812,2.687,1.937,2.625,2.875
1641423959,2.812,2.687,2.125,2.625,2.875
1641424053,2.812,2.687,2.187,2.625,2.875
1641424148,2.875,2.687,2.312,2.625,2.875
1641424242,2.875,2.687,2.375,2.625,2.875
1641424337,2.875,2.687,2.437,2.625,2.875
1641424431,2.875,2.75,2.5,2.687,2.875
1641424526,2.875,2.75,2.5,2.687,2.875
1641424620,2.875,2.75,2.75,2.687,2.937
1641424714,2.875,2.75,2.75,2.687,2.937
1641424809,2.875,2.812,2.812,2.75,2.937
1641424903,2.875,2.812,2.875,2.75,2.937
1641424998,2.875,2.812,2.75,2.75,2.937
1641425092,2.875,2.812,2.625,2.75,3.0
1641425187,2.875,2.812,2.937,2.812,3.0
1641425281,2.937,2.875,3.25,2.812,3.0
1641425376,2.937,2.937,3.312,2.812,3.0
1641425470,2.937,3.0,3.375,2.875,3.062
1641425565,3.0,3.0,3.5,2.875,3.125
1641425659,3.0,3.062,3.437,2.937,3.125
1641425754,3.0,3.125,3.187,2.937,3.187
1641425848,3.062,3.062,3.0,2.937,3.187
1641425943,3.062,3.125,3.0,3.0,3.187
1641426037,3.062,3.062,2.875,3.0,3.25
1641426132,3.062,3.062,2.875,3.0,3.25
1641426226,3.062,3.062,2.812,3.0,3.25
1641426321,3.062,3.062,2.75,3.0,3.25
1641426415,3.062,3.062,2.875,3.062,3.25
1641426510,3.062,3.062,2.875,3.0,3.25
1641426604,3.062,3.062,2.937,3.0,3.25
1641426699,3.125,3.062,3.0,3.062,3.25
1641426793,3.125,3.062,2.625,3.0,3.25
1641426888,3.125,3.062,2.562,3.062,3.25
1641426982,3.125,3.062,2.562,3.062,3.25
1641427076,3.125,3.062,2.625,3.062,3.25
1641427171,3.125,3.062,2.687,3.062,3.25
1641427265,3.125,3.062,2.687,3.062,3.25
1641427360,3.187,3.125,2.75,3.062,3.312
1641427454,3.125,3.062,2.687,3.062,3.312
1641427549,3.125,3.062,2.625,3.062,3.312
1641427643,3.125,3.062,2.625,3.062,3.312
1641427738,3.187,3.062,2.687,3.062,3.25
1641427832,3.187,3.062,2.687,3.062,3.312
1641427927,3.187,3.062,2.687,3.062,3.312
1641428021,3.125,3.062,2.687,3.062,3.25
1641428115,3.187,3.062,2.687,3.062,3.312
1641428210,3.187,3.062,2.625,3.062,3.25
1641428304,3.187,3.062,2.562,3.062,3.312
1641428399,3.187,3.062,2.562,3.0,3.312
1641428493,3.125,3.062,2.625,3.0,3.312
1641428588,3.125,3.062,2.687,3.0,3.312
1641428682,3.187,3.062,2.75,3.0,3.25
1641428777,3.187,3.062,2.812,3.062,3.312
1641428871,3.187,3.062,2.812,3.062,3.312
1641428966,3.187,3.062,2.687,3.062,3.312
1641429060,3.187,3.125,2.812,3.062,3.312
1641429155,3.187,3.125,2.875,3.062,3.312
1641429249,3.187,3.125,2.875,3.125,3.312
1641429344,3.187,3.125,2.875,3.062,3.312
1641429438,3.187,3.125,2.875,3.125,3.312
1641429533,3.187,3.187,2.812,3.125,3.375
1641429627,3.187,3.187,2.937,3.125,3.375
1641429722,3.25,3.25,2.875,3.125,3.437
1641429816,3.25,3.187,2.812,3.125,3.375
1641429910,3.25,3.187,2.75,3.125,3.375
1641430005,3.187,3.187,2.687,3.125,3.375
1641430099,3.25,3.187,2.687,3.125,3.375
1641430194,3.25,3.125,2.562,3.125,3.375
1641430288,3.25,3.125,2.437,3.125,3.375
1641430383,3.187,3.125,2.25,3.062,3.312
1641430477,3.187,3.062,2.312,3.062,3.312
1641430572,3.187,3.0,2.437,3.0,3.312
1641430666,3.187,3.0,2.5,3.0,3.25
1641430761,3.125,3.0,2.375,3.0,3.25
1641430855,3.125,3.0,2.25,2.937,3.187
1641430950,3.125,3.0,2.187,2.937,3.187
1641431044,3.062,2.937,2.125,2.875,3.187
1641431139,3.062,2.937,1.875,2.875,3.125
1641431233,3.062,2.875,1.937,2.812,3.125
1641431328,3.0,2.812,2.125,2.812,3.062
1641431422,3.0,2.812,2.0,2.812,3.0
1641431517,3.0,2.75,2.0,2.75,3.062
1641431611,3.0,2.75,2.062,2.75,3.0
1641431706,2.937,2.687,1.937,2.75,2.937
1641431800,2.937,2.687,1.812,2.687,2.937
1641431894,2.937,2.687,1.812,2.625,2.937
1641431989,2.875,2.625,1.875,2.625,2.875
1641432083,2.875,2.625,1.875,2.562,2.875
1641432178,2.875,2.625,2.0,2.562,2.812
1641432272,2.812,2.562,2.312,2.562,2.812
1641432367,2.812,2.625,2.375,2.562,2.812
1641432461,2.875,2.625,2.437,2.562,2.812
1641432556,2.875,2.687,2.5,2.625,2.875
1641432650,2.812,2.687,2.562,2.625,2.875
1641432744,2.875,2.687,2.625,2.625,2.875
1641432839,2.875,2.75,2.625,2.625,2.875
1641432933,2.875,2.75,2.625,2.625,2.875
1641433028,2.875,2.75,2.625,2.625,2.875
1641433122,2.875,2.75,2.562,2.687,2.937
1641433217,2.937,2.75,2.562,2.687,2.875
1641433311,2.937,2.812,2.562,2.687,2.937
1641433406,2.875,2.75,2.5,2.687,2.937
1641433500,2.875,2.75,2.562,2.687,2.937
1641433595,2.875,2.75,2.625,2.687,2.937
1641433689,2.937,2.75,2.562,2.687,3.0
1641433784,2.937,2.812,2.625,2.687,2.937
1641433878,2.875,2.812,2.687,2.687,2.937
1641433973,2.937,2.812,2.75,2.75,2.937
1641434067,2.937,2.812,2.625,2.75,3.0
1641434162,2.937,2.812,2.625,2.75,3.0
1641434256,2.937,2.812,2.687,2.75,3.0
1641434350,2.937,2.812,2.75,2.75,3.0
1641434445,2.937,2.812,2.75,2.75,3.0
1641434539,2.937,2.812,2.812,2.75,3.0
1641434634,2.937,2.812,2.812,2.812,3.0
1641434728,2.937,2.812,2.687,2.812,3.0
1641434823,2.937,2.875,2.687,2.75,3.0
1641434917,2.937,2.875,2.812,2.812,3.062
1641435012,2.937,2.875,2.875,2.812,3.0
1641435106,2.937,2.875,2.75,2.812,3.062
1641435201,3.0,2.875,2.75,2.812,3.062
1641435295,3.0,2.875,2.687,2.812,3.062
1641435390,3.0,2.875,2.437,2.875,3.062
1641435484,3.0,2.875,2.125,2.812,3.062
1641435579,3.0,2.875,2.125,2.812,3.062
1641435673,3.0,2.812,2.187,2.812,3.062
1641435768,2.937,2.812,2.125,2.75,3.0
1641435862,2.937,2.812,2.125,2.812,3.062
1641435957,3.0,2.75,2.25,2.75,3.0
1641436051,3.0,2.812,2.312,2.75,3.0
1641436146,2.937,2.812,2.312,2.75,3.0
1641436240,2.937,2.812,2.312,2.75,3.0
1641436335,2.937,2.812,2.25,2.75,3.0
1641436429,2.937,2.812,2.25,2.75,2.937
1641436524,2.937,2.812,2.25,2.75,3.0
1641436618,2.937,2.75,2.25,2.75,3.0
1641436713,2.937,2.75,2.25,2.75,3.0
1641436807,2.937,2.75,2.25,2.75,2.937
1641436902,2.937,2.75,2.187,2.687,2.937
1641436996,2.937,2.75,2.187,2.687,2.937
1641437090,2.937,2.75,2.187,2.687,2.937
1641437185,2.875,2.687,2.125,2.687,2.937
1641437279,2.937,2.687,2.062,2.625,2.937
1641437374,2.875,2.75,2.0,2.687,2.937
1641437468,2.937,2.75,1.937,2.687,2.937
1641437563,2.875,2.687,1.937,2.625,2.875
1641437657,2.875,2.75,1.937,2.625,2.875
1641437752,2.875,2.687,1.937,2.625,2.875
1641437846,2.875,2.687,2.0,2.625,2.875
1641437941,2.875,2.687,2.062,2.625,2.875
1641438035,2.812,2.687,2.0,2.562,2.875
1641438130,2.812,2.687,1.937,2.625,2.875
1641438224,2.812,2.687,1.812,2.562,2.812
1641438319,2.812,2.687,1.562,2.562,2.812
1641438413,2.812,2.687,1.687,2.562,2.812
1641438508,2.812,2.625,1.75,2.5,2.75
1641438602,2.75,2.687,1.937,2.5,2.75
1641438697,2.812,2.625,2.0,2.5,2.75
1641438791,2.812,2.687,1.812,2.5,2.75
1641438886,2.812,2.687,1.437,2.5,2.75
1641438980,2.812,2.687,1.75,2.5,2.75
1641439075,2.812,2.625,1.937,2.5,2.75
1641439169,2.812,2.625,1.875,2.5,2.75
1641439264,2.812,2.625,1.875,2.5,2.75
1641439358,2.812,2.687,1.562,2.5,2.75
1641439452,2.75,2.625,1.375,2.5,2.75
1641439547,2.75,2.625,1.375,2.437,2.687
1641439642,2.75,2.562,1.5,2.437,2.687
1641439736,2.687,2.5,1.5,2.375,2.687
1641439831,2.75,2.562,1.562,2.375,2.687
1641439925,2.687,2.5,1.562,2.375,2.625
1641440020,2.687,2.437,1.625,2.312,2.625
1641440114,2.625,2.437,1.625,2.312,2.562
1641440208,2.625,2.437,1.562,2.312,2.562
1641440303,2.625,2.5,1.5,2.312,2.562
1641440397,2.625,2.5,1.562,2.312,2.562
1641440492,2.625,2.5,1.5,2.312,2.562
1641440586,2.625,2.562,1.625,2.312,2.562
1641440681,2.625,2.5,1.562,2.312,2.562
1641440775,2.687,2.562,1.687,2.312,2.562
1641440870,2.625,2.562,1.75,2.312,2.562
1641440964,2.625,2.5,1.875,2.312,2.562
1641441059,2.625,2.5,1.75,2.312,2.625
1641441153,2.625,2.5,1.125,2.312,2.562
1641441248,2.625,2.562,1.125,2.312,2.625
1641441342,2.625,2.5,1.5,2.312,2.562
1641441436,2.625,2.5,1.687,2.312,2.562
1641441531,2.625,2.562,1.875,2.312,2.562
1641441626,2.625,2.5,1.687,2.312,2.625
1641441720,2.625,2.5,1.875,2.312,2.625
1641441814,2.625,2.5,1.875,2.312,2.625
1641441909,2.625,2.5,1.937,2.312,2.625
1641442003,2.625,2.5,1.875,2.312,2.625
1641442098,2.625,2.5,1.937,2.312,2.625
1641442192,2.625,2.5,1.875,2.312,2.625
1641442287,2.625,2.5,1.875,2.375,2.625
1641442381,2.625,2.5,1.875,2.312,2.625
1641442476,2.687,2.5,1.875,2.375,2.625
1641442570,2.687,2.5,1.937,2.375,2.625
1641442665,2.687,2.562,2.0,2.375,2.625
1641442759,2.625,2.562,2.0,2.375,2.625
1641442854,2.687,2.562,1.937,2.375,2.625
1641442948,2.687,2.5,1.937,2.375,2.625
1641443043,2.687,2.5,1.937,2.375,2.625
1641443137,2.625,2.5,1.937,2.375,2.687
1641443231,2.687,2.5,1.937,2.375,2.625
1641443326,2.687,2.5,1.875,2.375,2.625
1641443420,2.687,2.562,1.812,2.375,2.687
1641443515,2.687,2.5,1.75,2.375,2.625
1641443609,2.687,2.562,1.812,2.375,2.625
1641443704,2.687,2.562,1.875,2.375,2.625
1641443798,2.687,2.5,1.875,2.312,2.625
1641443893,2.687,2.5,1.937,2.375,2.625
1641443987,2.687,2.437,1.937,2.312,2.625
1641444082,2.625,2.5,1.875,2.375,2.625
1641444176,2.625,2.5,1.75,2.312,2.625
1641444271,2.625,2.5,1.75,2.312,2.625
1641444365,2.625,2.5,1.812,2.312,2.625
1641444460,2.625,2.5,1.812,2.312,2.625
1641444554,2.625,2.5,1.687,2.312,2.562
1641444648,2.625,2.5,1.562,2.312,2.562
1641444743,2.625,2.437,1.312,2.25,2.562
1641444837,2.625,2.437,1.375,2.25,2.5
1641444932,2.625,2.375,1.5,2.187,2.562
1641445026,2.625,2.437,1.625,2.25,2.5
1641445121,2.562,2.375,1.625,2.187,2.5
1641445215,2.562,2.437,1.75,2.25,2.562
1641445310,2.562,2.375,1.75,2.187,2.5
1641445404,2.562,2.375,1.812,2.187,2.5
1641445499,2.562,2.437,1.812,2.25,2.5
1641445593,2.562,2.375,1.75,2.187,2.5
1641445688,2.562,2.375,1.75,2.25,2.5
1641445782,2.562,2.375,1.75,2.187,2.5
1641445877,2.562,2.437,1.75,2.25,2.5
1641445971,2.562,2.437,1.812,2.25,2.5
1641446066,2.562,2.375,1.812,2.187,2.5
1641446160,2.562,2.375,1.812,2.25,2.5
1641446254,2.562,2.437,1.812,2.25,2.5
1641446349,2.562,2.437,1.812,2.25,2.5
1641446443,2.562,2.437,1.812,2.25,2.5
1641446538,2.562,2.375,1.75,2.25,2.5
1641446632,2.562,2.437,1.75,2.25,2.5
1641446727,2.562,2.437,1.687,2.187,2.5
1641446821,2.562,2.375,1.75,2.25,2.5
1641446916,2.562,2.437,1.75,2.25,2.5
1641447010,2.562,2.437,1.75,2.187,2.5
1641447105,2.562,2.437,1.75,2.25,2.5
1641447199,2.562,2.375,1.75,2.25,2.5
1641447294,2.562,2.375,1.75,2.187,2.5
1641447388,2.5,2.375,1.75,2.187,2.5
1641447483,2.562,2.375,1.687,2.187,2.5
1641447577,2.562,2.375,1.687,2.25,2.5
1641447672,2.562,2.437,1.5,2.187,2.5
1641447766,2.5,2.375,1.25,2.187,2.5
1641447860,2.5,2.375,1.0,2.187,2.437
1641447955,2.5,2.312,1.0,2.125,2.375
1641448049,2.437,2.312,0.875,2.062,2.375
1641448144,2.437,2.25,0.75,2.062,2.312
1641448238,2.375,2.25,0.812,2.0,2.312
1641448333,2.375,2.187,0.937,1.937,2.25
1641448427,2.375,2.125,1.062,1.937,2.25
1641448522,2.312,2.187,1.312,1.937,2.25
1641448616,2.312,2.125,1.5,1.937,2.187
1641448711,2.312,2.187,1.562,1.937,2.25
1641448805,2.312,2.125,1.625,1.937,2.25
1641448900,2.312,2.187,1.562,2.0,2.25
1641448994,2.375,2.187,1.25,1.937,2.25
1641449089,2.312,2.187,0.375,1.937,2.25
1641449183,2.312,2.187,0.187,1.937,2.187
1641449278,2.312,2.125,0.25,1.937,2.187
1641449372,2.25,2.125,0.187,1.875,2.187
1641449467,2.25,2.125,0.187,1.875,2.187
1641449561,2.187,2.062,0.25,1.812,2.125
1641449656,2.187,2.0,0.312,1.812,2.062
1641449750,2.187,2.0,0.312,1.75,2.062
1641449845,2.187,2.0,0.312,1.75,2.062
1641449939,2.125,2.0,0.375,1.75,2.062
1641450034,2.125,1.937,0.437,1.687,2.0
1641450128,2.125,2.0,0.5,1.687,2.0
1641450223,2.125,1.937,0.5,1.625,1.937
1641450317,2.062,1.875,0.437,1.625,1.937
1641450412,2.062,1.875,0.375,1.625,1.937
1641450506,2.062,1.875,0.375,1.562,1.937
1641450601,2.062,1.875,0.312,1.562,1.875
1641450695,2.0,1.812,0.312,1.5,1.875
1641450790,2.0,1.812,0.25,1.5,1.875
1641450884,2.0,1.812,0.25,1.5,1.812
1641450979,2.0,1.812,0.375,1.5,1.812
1641451073,2.0,1.875,0.437,1.5,1.812
1641451167,2.0,1.812,0.375,1.5,1.812
1641451262,1.937,1.812,0.375,1.5,1.812
1641451356,1.937,1.812,0.312,1.5,1.812
1641451451,1.937,1.812,0.312,1.437,1.812
1641451545,1.937,1.812,0.437,1.5,1.75
1641451640,1.937,1.75,0.5,1.437,1.75
1641451734,1.937,1.75,0.562,1.437,1.75
1641451829,1.937,1.75,0.625,1.437,1.75
1641451923,1.937,1.75,0.625,1.437,1.75
1641452018,1.937,1.75,0.625,1.437,1.75
1641452112,1.875,1.75,0.562,1.437,1.687
1641452207,1.875,1.75,0.562,1.375,1.687
1641452301,1.875,1.75,0.625,1.437,1.75
1641452396,1.875,1.687,0.562,1.375,1.687
1641452490,1.875,1.75,0.625,1.437,1.75
1641452585,1.875,1.75,0.625,1.437,1.75
1641452679,1.875,1.75,0.625,1.437,1.687
1641452774,1.875,1.75,0.625,1.437,1.75
1641452868,1.875,1.75,0.625,1.437,1.75
1641452963,1.875,1.812,0.687,1.437,1.75
1641453057,1.875,1.812,0.75,1.5,1.75
1641453152,1.875,1.812,0.75,1.5,1.75
1641453246,1.937,1.812,0.75,1.5,1.75
1641453341,1.937,1.875,0.75,1.562,1.812
1641453435,1.937,1.875,0.75,1.562,1.812
1641453530,2.0,1.937,0.75,1.562,1.812
1641453624,1.937,1.875,0.75,1.562,1.875
1641453719,2.0,1.812,0.75,1.562,1.875
1641453813,2.0,1.875,0.75,1.5,1.812
1641453908,2.0,1.875,0.75,1.562,1.875
1641454002,1.937,1.875,0.75,1.562,1.875
1641454097,2.0,1.875,0.75,1.562,1.875
1641454191,2.0,1.875,0.75,1.625,1.875
1641454286,2.0,1.875,0.75,1.625,1.875
1641454380,1.937,1.875,0.75,1.562,1.875
1641454475,1.937,1.875,0.75,1.625,1.875
1641454569,2.0,1.875,0.75,1.625,1.937
1641454664,1.937,1.812,0.687,1.562,1.875
1641454758,2.0,1.875,0.687,1.625,1.937
1641454853,2.0,1.875,0.687,1.687,1.937
1641454947,2.0,1.937,0.75,1.75,1.937
1641455041,2.062,2.0,0.812,1.812,2.0
1641455136,2.062,2.062,0.812,1.812,2.062
1641455230,2.062,2.0,0.812,1.812,2.062
1641455325,2.125,2.062,0.812,1.812,2.062
1641455419,2.062,2.0,0.75,1.75,2.0
1641455514,2.062,2.0,0.687,1.75,2.062
1641455608,2.062,1.937,0.437,1.75,2.0
1641455703,2.062,1.937,0.187,1.687,2.0
1641455797,2.062,1.937,0.187,1.75,2.0
1641455892,2.062,1.937,0.25,1.75,2.0
1641455986,2.062,2.0,0.375,1.75,2.062
1641456081,2.062,1.937,0.5,1.75,2.062
1641456175,2.062,1.937,0.562,1.75,2.0
1641456270,2.062,1.937,0.625,1.75,2.0
1641456364,2.062,2.0,0.687,1.812,2.062
1641456459,2.125,2.062,0.687,1.875,2.125
1641456553,2.125,2.062,0.687,1.812,2.125
1641456647,2.125,2.062,0.75,1.875,2.125
1641456742,2.187,2.125,0.75,1.937,2.125
1641456836,2.187,2.125,0.75,1.875,2.187
1641456931,2.187,2.187,0.75,2.0,2.187
1641457025,2.187,2.187,0.75,1.937,2.187
1641457120,2.25,2.187,0.812,2.0,2.187
1641457214,2.312,2.25,0.812,2.062,2.312
1641457309,2.312,2.312,0.812,2.125,2.375
1641457403,2.312,2.312,0.812,2.25,2.375
1641457498,2.312,2.312,0.687,2.25,2.375
1641457592,2.375,2.312,0.625,2.25,2.375
1641457687,2.375,2.312,0.625,2.25,2.375
1641457781,2.312,2.25,0.625,2.125,2.375
1641457876,2.375,2.312,0.625,2.187,2.375
1641457970,2.312,2.25,0.625,2.187,2.375
1641458065,2.312,2.312,0.687,2.187,2.437
1641458159,2.375,2.312,0.687,2.25,2.5
1641458254,2.437,2.375,0.75,2.25,2.5
1641458348,2.437,2.437,0.75,2.375,2.562
1641458442,2.5,2.5,0.75,2.375,2.562
1641458537,2.5,2.5,0.75,2.437,2.625
1641458631,2.5,2.562,0.687,2.5,2.625
1641458726,2.562,2.562,0.625,2.5,2.687
1641458820,2.625,2.687,0.562,2.625,2.75
1641458915,2.625,2.75,0.375,2.687,2.812
1641459009,2.687,2.812,0.25,2.75,2.937
